seqnames	start	end	beta	pval	qval
chr8	1404313	1405083	-0.474331385766712	0.000831407173322372	0.0239508784063782
chr7	106481360	106481495	-1.10780271584123	0.00083274169526992	0.0239762389382597
chr5	75197694	75197809	-1.22487720796701	0.00083274169526992	0.0239762389382597
chr3	72367758	72368222	0.785791655106297	0.000836745261112564	0.0240849412945105
chr8	70248333	70248480	-0.865249820300551	0.000838079783060112	0.0240905155174208
chrX	103264852	103265960	-0.925370602772323	0.000838079783060112	0.0240905155174208
chr14	57628341	57628596	-0.774649014805007	0.000838079783060112	0.0240905155174208
chr10	3466385	3466939	-1.07708619121781	0.000838079783060112	0.0240905155174208
chr17	61896855	61897080	0.746154533486361	0.000838079783060112	0.0240905155174208
chr17	48041018	48042572	0.500171281782168	0.000842083348902756	0.0241267733994988
chr17	62019186	62020064	-0.695219357421521	0.000842083348902756	0.0241267733994988
chr7	151327563	151328229	-0.706925563199348	0.000842083348902756	0.0241267733994988
chr3	73620804	73621056	-0.690862417355809	0.000842083348902756	0.0241267733994988
chr1	152680639	152681979	-0.743138329621058	0.000842083348902756	0.0241267733994988
chr3	11939787	11943120	-0.558706373878364	0.000842083348902756	0.0241267733994988
chr2	173118384	173118439	-1.34105779603744	0.000842083348902756	0.0241267733994988
chr1	112535192	112536231	-0.66322001327493	0.000842083348902756	0.0241267733994988
chr2	121279622	121281005	0.546090867807731	0.000842083348902756	0.0241267733994988
chrX	152584765	152585214	-0.894465025782048	0.000842083348902756	0.0241267733994988
chr12	129337931	129338802	0.851421069768284	0.000842083348902756	0.0241267733994988
chr13	96706606	96707284	-0.554783273698407	0.000842083348902756	0.0241267733994988
chr6	10616305	10617838	-0.486195491207861	0.0008460869147454	0.0242086331866719
chrX	150343148	150344286	0.728462740406838	0.0008460869147454	0.0242086331866719
chr2	1926807	1927209	-0.682744676021845	0.0008460869147454	0.0242086331866719
chr7	70611093	70612476	-0.835137807949126	0.0008460869147454	0.0242086331866719
chr22	42313650	42314116	0.519669033720897	0.0008460869147454	0.0242086331866719
chr9	35905536	35908973	-0.493967961153728	0.000847421436692948	0.0242390192353972
chr3	182983275	182983393	-0.750255282292307	0.000848755958640496	0.0242390192353972
chr2	242927619	242929072	-0.941913443763239	0.000848755958640496	0.0242390192353972
chr13	107587265	107587370	-1.66971489568851	0.000848755958640496	0.0242390192353972
chr2	116713552	116714256	-1.11966003722954	0.000848755958640496	0.0242390192353972
chr5	57837739	57837953	-1.63042004702462	0.000848755958640496	0.0242390192353972
chr10	80847678	80849135	0.864727577016814	0.000848755958640496	0.0242390192353972
chr22	39918502	39918885	0.729258606672159	0.000850090480588044	0.0242640045797474
chr12	15475192	15476111	0.796134276377107	0.000850090480588044	0.0242640045797474
chr2	8816983	8817263	-0.369360248954716	0.000851425002535592	0.0242889629202129
chr7	62560357	62560505	-1.09682348333002	0.000851425002535592	0.0242889629202129
chr19	54493067	54493244	-0.595459500821988	0.00085275952448314	0.0243204620731847
chr2	219736133	219736677	0.938142516523183	0.000854094046430688	0.0243308589033874
chr13	112061914	112062837	-0.492603010770848	0.000854094046430688	0.0243308589033874
chr19	55240992	55241239	-0.757936618252726	0.000854094046430688	0.0243308589033874
chr12	3308349	3311152	0.757966055998602	0.000855428568378236	0.0243308589033874
chr15	33602906	33603883	0.846419521191429	0.000855428568378236	0.0243308589033874
chr19	42827690	42828187	0.815034745065711	0.000855428568378236	0.0243308589033874
chr14	23446988	23448951	-0.579276623861571	0.000855428568378236	0.0243308589033874
chr12	120032374	120033306	0.81236351898245	0.000855428568378236	0.0243308589033874
chr9	95596265	95596450	-1.22907271982899	0.000855428568378236	0.0243308589033874
chr14	106185284	106190448	-0.380859492820311	0.000855428568378236	0.0243308589033874
chr19	51534020	51534286	-0.720862340446413	0.000856763090325783	0.0243411998666895
chr4	2944464	2944844	0.815171016105463	0.000856763090325783	0.0243411998666895
chr20	62026422	62027655	-0.608887003483292	0.000858097612273331	0.0243411998666895
chr8	865098	865892	-0.391137158897796	0.000858097612273331	0.0243411998666895
chr5	72793425	72793850	-0.77394687225942	0.000858097612273331	0.0243411998666895
chr20	61560265	61561020	1.03388873632996	0.000858097612273331	0.0243411998666895
chr8	1076625	1076929	-0.961940599299381	0.000858097612273331	0.0243411998666895
chr17	17348881	17349110	-0.980862023941017	0.000858097612273331	0.0243411998666895
chr19	55493563	55494859	-0.445666708868812	0.000858097612273331	0.0243411998666895
chr7	156870757	156871270	0.701975814391078	0.000858097612273331	0.0243411998666895
chr2	183935839	183936517	-0.574221478589179	0.000859432134220879	0.0243725073142736
chr13	43619581	43621342	-1.28988841203152	0.000860766656168427	0.0243776136154138
chr22	37961927	37962624	0.562364445261669	0.000860766656168427	0.0243776136154138
chr8	93029455	93029728	-0.990366001909795	0.000860766656168427	0.0243776136154138
chr2	5868958	5869941	-0.775446440488249	0.000860766656168427	0.0243776136154138
chr6	41194532	41196572	-0.699201805681579	0.000860766656168427	0.0243776136154138
chr13	23412250	23412622	0.588040661229196	0.000862101178115975	0.0244073738186631
chr7	142574509	142576992	-0.723323389880199	0.000863435700063523	0.0244073738186631
chr10	102107903	102109055	-0.880202631214391	0.000863435700063523	0.0244073738186631
chr19	50057932	50063139	0.462456754251039	0.000863435700063523	0.0244073738186631
chr4	20254775	20256519	0.802910620055246	0.000863435700063523	0.0244073738186631
chr8	7332712	7333886	-0.895366221154995	0.000863435700063523	0.0244073738186631
chr17	10633410	10634954	0.75084248517605	0.000863435700063523	0.0244073738186631
chr1	9712215	9713158	0.688976406591218	0.000864770222011071	0.0244124171229756
chr9	138630359	138634484	-0.726129256798423	0.000864770222011071	0.0244124171229756
chr3	137728083	137728432	-0.713724305490869	0.000864770222011071	0.0244124171229756
chr5	28403909	28405214	-0.428240015640588	0.000864770222011071	0.0244124171229756
chr2	205070002	205070458	-1.00301794348381	0.000864770222011071	0.0244124171229756
chr6	87653673	87653779	-0.832462227455346	0.000866104743958619	0.0244389559321142
chr19	54056992	54058253	0.544775741048106	0.000867439265906167	0.0244389559321142
chr1	3163970	3164629	0.678518375763251	0.000867439265906167	0.0244389559321142
chr16	83863563	83864321	-0.814760827310699	0.000867439265906167	0.0244389559321142
chr20	55107969	55108530	-0.618672238095927	0.000867439265906167	0.0244389559321142
chr2	10586873	10587075	-0.857257309948476	0.000868773787853715	0.0244389559321142
chr19	36233297	36233828	0.472559175228633	0.000868773787853715	0.0244389559321142
chr7	4918584	4920283	-0.571009729066336	0.000868773787853715	0.0244389559321142
chr3	141086083	141086914	-1.05749600907355	0.000868773787853715	0.0244389559321142
chr19	44952417	44952867	0.659799619581162	0.000868773787853715	0.0244389559321142
chr2	223161686	223163875	0.648556400610853	0.000870108309801263	0.0244389559321142
chr3	39543339	39544347	0.911714999450895	0.000870108309801263	0.0244389559321142
chr8	2238188	2238467	-0.584015690079121	0.000870108309801263	0.0244389559321142
chr19	2670753	2671196	-1.82518940035419	0.000870108309801263	0.0244389559321142
chr1	240783371	240783537	-0.616892204603842	0.000870108309801263	0.0244389559321142
chr19	12880575	12880887	0.991115210407729	0.000870108309801263	0.0244389559321142
chr4	187766476	187766782	-1.06256226094807	0.000870108309801263	0.0244389559321142
chr11	132177583	132177739	-1.10779220266502	0.000870108309801263	0.0244389559321142
chr11	105480644	105481702	0.60761235904959	0.000870108309801263	0.0244389559321142
chr4	148402074	148402759	0.882726717561441	0.000872777353696359	0.0244927632246507
chr11	33679634	33682795	-0.493080067661414	0.000874111875643907	0.0244927632246507
chr10	1257922	1258815	-0.738650812792372	0.000874111875643907	0.0244927632246507
chr22	43824080	43824886	-0.827174930217709	0.000874111875643907	0.0244927632246507
chr10	133273594	133274483	-0.449085456894632	0.000874111875643907	0.0244927632246507
chr16	3452206	3452364	-0.58150241243534	0.000874111875643907	0.0244927632246507
chr6	49753712	49755190	-0.766905825585859	0.000874111875643907	0.0244927632246507
chr5	1842775	1843400	-0.373114853512844	0.000874111875643907	0.0244927632246507
chr8	2029159	2030267	-0.458857606672303	0.000874111875643907	0.0244927632246507
chr17	56354463	56355747	-0.463624365692027	0.000875446397591455	0.024517143410532
chr8	54163504	54164588	0.930464309010737	0.000875446397591455	0.024517143410532
chr2	100327369	100327516	-1.13075431193077	0.000876780919539003	0.0245480056974086
chr1	2842668	2844726	-0.392501884191992	0.000879449963434099	0.0245836185171756
chr6	32310527	32315772	-0.707703555245167	0.000879449963434099	0.0245836185171756
chr18	43913383	43914454	0.733278277711719	0.000879449963434099	0.0245836185171756
chr17	74943692	74945344	-0.587536698594511	0.000879449963434099	0.0245836185171756
chr5	114598869	114599205	-0.600726490782171	0.000879449963434099	0.0245836185171756
chr11	134285479	134287719	-0.533196545208873	0.000879449963434099	0.0245836185171756
chr2	11917490	11918151	-0.61279588293154	0.000882119007329195	0.024606109588855
chrX	152785638	152786194	-0.864331103714094	0.000882119007329195	0.024606109588855
chr3	53529381	53530362	0.764127370916026	0.000882119007329195	0.024606109588855
chr3	197684575	197684913	-1.34269835192936	0.000882119007329195	0.024606109588855
chr20	47057368	47057590	-1.1706781938034	0.000882119007329195	0.024606109588855
chr10	11804922	11805531	-0.565168829943723	0.000882119007329195	0.024606109588855
chr4	1494659	1497601	-0.40543925023511	0.000882119007329195	0.024606109588855
chr11	20180583	20182324	0.501285466574472	0.000882119007329195	0.024606109588855
chr19	1839686	1841044	0.65283883403614	0.000883453529276743	0.0246303204703033
chr19	54202380	54209056	-0.470958231635145	0.000883453529276743	0.0246303204703033
chr9	109459904	109460413	-1.0252514020267	0.000886122573171838	0.0246982104739923
chrX	49083398	49083562	-1.18067622818711	0.000887457095119386	0.02470279992162
chr11	132813069	132814471	0.713792561894762	0.000887457095119386	0.02470279992162
chr11	123228894	123229448	0.951063855248878	0.000887457095119386	0.02470279992162
chr3	146186858	146187218	-0.97796428099577	0.000887457095119386	0.02470279992162
chr15	83951663	83952977	0.7420911746645	0.000887457095119386	0.02470279992162
chr15	65688521	65689433	1.03219054461774	0.000890126139014482	0.0247379620313633
chr19	18340801	18343262	-0.730005039284951	0.000890126139014482	0.0247379620313633
chr1	247393310	247394648	-0.781653956025252	0.000890126139014482	0.0247379620313633
chr1	55353470	55353770	-0.842837360728637	0.000890126139014482	0.0247379620313633
chr17	21324939	21327825	-0.604443293411263	0.000890126139014482	0.0247379620313633
chr3	187872804	187873065	0.458775885846451	0.000890126139014482	0.0247379620313633
chr12	3602197	3603065	0.848986205726685	0.00089146066096203	0.0247685306800977
chr8	143201045	143201610	-1.08109539239401	0.000894129704857126	0.0248230907806509
chr1	153122036	153123593	-0.746058089293466	0.000894129704857126	0.0248230907806509
chr5	2739249	2741236	0.61799775138864	0.000894129704857126	0.0248230907806509
chr20	62198504	62200050	0.360664515987345	0.000895464226804674	0.0248536049069499
chr5	171472	173879	-0.51673541197359	0.000896798748752222	0.0248775648694849
chr8	43417192	43418273	-0.652015843366102	0.000896798748752222	0.0248775648694849
chr17	20515915	20519293	-0.603816143493433	0.000899467792647318	0.0249450511026277
chr20	31618059	31619647	-0.70135193079721	0.000900802314594866	0.0249623906495869
chrY	59001471	59001812	-0.66637829680892	0.000900802314594866	0.0249623906495869
chr12	104697041	104697708	0.811982586973879	0.000900802314594866	0.0249623906495869
chr11	64479546	64480890	0.708346381679572	0.000902136836542414	0.0249731534352774
chr12	24383119	24383316	-0.776886274220471	0.000902136836542414	0.0249731534352774
chr11	33452661	33453587	-0.427931975122694	0.000902136836542414	0.0249731534352774
chr9	138018421	138018752	-0.883312390797203	0.000902136836542414	0.0249731534352774
chr11	2149552	2151069	-0.592888665836597	0.00090480588043751	0.0250355898905243
chr14	70512583	70512939	-0.309955566632632	0.000906140402385058	0.0250355898905243
chr1	220636362	220637372	-1.21739520220736	0.000906140402385058	0.0250355898905243
chr16	15983013	15983401	-0.75288068648857	0.000906140402385058	0.0250355898905243
chr4	6383645	6386936	-0.616390193317311	0.000907474924332606	0.0250355898905243
chr3	120179738	120179898	-0.775851600874049	0.000907474924332606	0.0250355898905243
chr5	33892070	33892460	0.806587007668629	0.000907474924332606	0.0250355898905243
chr3	113252431	113252678	0.999520582378319	0.000907474924332606	0.0250355898905243
chr15	29130802	29132064	1.01922982670761	0.000907474924332606	0.0250355898905243
chr8	1601254	1601503	-1.00463591354035	0.000907474924332606	0.0250355898905243
chr9	137981555	137981670	-1.11925705061384	0.000907474924332606	0.0250355898905243
chr1	155264754	155265530	0.794874643180178	0.000907474924332606	0.0250355898905243
chr7	107521209	107521500	-1.52173733291533	0.000907474924332606	0.0250355898905243
chr19	58238435	58239265	0.761995607210523	0.000908809446280154	0.0250527679734357
chr20	61704635	61704946	-0.831768885632873	0.000908809446280154	0.0250527679734357
chr7	50468935	50470492	-0.870187257542397	0.000908809446280154	0.0250527679734357
chr16	1057438	1058519	-0.735174344563834	0.000910143968227701	0.0250830070909634
chr19	46974505	46975046	0.699686194369976	0.000911478490175249	0.0250935851349942
chr15	26109310	26109932	-0.74650145946698	0.000911478490175249	0.0250935851349942
chr16	89386798	89387253	0.451503610319025	0.000911478490175249	0.0250935851349942
chr1	9895877	9896424	-0.562869556482313	0.000911478490175249	0.0250935851349942
chr17	151675	151879	0.864647205487663	0.000912813012122797	0.0251106820791884
chr1	228193992	228196223	0.720183588692868	0.000912813012122797	0.0251106820791884
chr20	9818834	9819554	0.90879029287553	0.000912813012122797	0.0251106820791884
chr17	37331254	37331892	0.637309588151842	0.000914147534070345	0.0251277523163622
chr1	153536707	153540764	-0.472144639424937	0.000914147534070345	0.0251277523163622
chr2	144694225	144695311	0.908157102283224	0.000914147534070345	0.0251277523163622
chr1	192955872	192956241	0.577433606001321	0.000916816577965441	0.0251814501304868
chrX	5810948	5811432	-0.395466220174439	0.000916816577965441	0.0251814501304868
chr21	39576893	39579210	-0.679735117352341	0.000916816577965441	0.0251814501304868
chr12	75905681	75905776	-0.755148301000046	0.000918151099912989	0.0252115456771946
chr8	49983488	49985467	-0.638503236012056	0.000920820143808085	0.0252782607340763
chr5	178781448	178781706	-0.460903920324157	0.000922154665755633	0.0253083154693215
chr6	10390550	10391683	0.698309251549419	0.000923489187703181	0.0253251918020005
chr9	92158829	92159342	-0.883656924198421	0.000923489187703181	0.0253251918020005
chr2	71192319	71192787	1.12173001764329	0.000923489187703181	0.0253251918020005
chr16	83171903	83172128	-1.11271930006804	0.000924823709650729	0.0253354663375516
chr22	43604174	43607181	-0.466835708820553	0.000924823709650729	0.0253354663375516
chr2	178062720	178063334	-0.807536321289072	0.000924823709650729	0.0253354663375516
chr8	142498745	142500441	-0.544840900242902	0.000924823709650729	0.0253354663375516
chr8	4849209	4852654	0.413347168383012	0.000927492753545825	0.0253924349421518
chr12	132143994	132145308	-0.554968998720387	0.000928827275493373	0.0253924349421518
chr17	49761637	49761933	-0.915196856508451	0.000928827275493373	0.0253924349421518
chr8	64233937	64236370	-0.706510438025106	0.000928827275493373	0.0253924349421518
chr20	61695353	61696362	-0.711921500710843	0.000928827275493373	0.0253924349421518
chr18	35144950	35147937	0.49605227881244	0.000928827275493373	0.0253924349421518
chr16	58497061	58498732	0.855900483581573	0.000928827275493373	0.0253924349421518
chr6	118287052	118287785	-0.680628196015107	0.000928827275493373	0.0253924349421518
chr16	87378719	87379507	0.786948230091982	0.000930161797440921	0.0254091804848156
chr7	97911862	97912641	-0.596920706621715	0.000930161797440921	0.0254091804848156
chr7	37487473	37488393	1.10828441996722	0.000930161797440921	0.0254091804848156
chr1	36026400	36027194	0.896013687438874	0.000931496319388469	0.0254390536474481
chr5	38402540	38404322	-0.791406132479275	0.000932830841336017	0.0254400660262148
chr6	41130807	41132055	-0.874385489010347	0.000932830841336017	0.0254400660262148
chr11	113142572	113143594	-0.738190506837175	0.000932830841336017	0.0254400660262148
chr10	73724767	73725511	0.453258636060769	0.000932830841336017	0.0254400660262148
chr20	52202813	52203301	0.891652284625599	0.000932830841336017	0.0254400660262148
chr1	143157221	143159831	-0.431697457599884	0.000934165363283565	0.0254400660262148
chr5	87973439	87975734	0.682334818267574	0.000934165363283565	0.0254400660262148
chr13	112292416	112292633	-0.793466938856554	0.000934165363283565	0.0254400660262148
chr9	124987744	124988645	0.733082471077238	0.000934165363283565	0.0254400660262148
chr5	180534032	180536127	-0.648038340613652	0.000934165363283565	0.0254400660262148
chr16	85073855	85075405	-0.415319778697286	0.000935499885231112	0.0254400660262148
chr18	30442269	30442626	-1.41710434329773	0.00093683440717866	0.0254400660262148
chr5	135265753	135266643	0.813730116025555	0.00093683440717866	0.0254400660262148
chr1	228402244	228403357	-0.467558873873893	0.00093683440717866	0.0254400660262148
chr10	134597884	134601651	0.607130336726896	0.00093683440717866	0.0254400660262148
chr20	44657557	44659067	0.507741065816247	0.00093683440717866	0.0254400660262148
chr6	109557627	109558273	-0.698943784459789	0.00093683440717866	0.0254400660262148
chr11	108843940	108844286	-0.778447366426676	0.00093683440717866	0.0254400660262148
chr18	18822485	18823509	0.811740976039754	0.00093683440717866	0.0254400660262148
chr16	88715587	88717107	0.796459530041585	0.00093683440717866	0.0254400660262148
chr7	21595405	21595629	-1.1261008171335	0.00093683440717866	0.0254400660262148
chr8	136244897	136246132	-0.796175394783394	0.00093683440717866	0.0254400660262148
chr16	57643910	57644560	0.928115615998879	0.000938168929126208	0.0254632070789576
chr5	38845691	38847071	0.419043815676288	0.000938168929126208	0.0254632070789576
chr14	105648815	105649362	-0.923671840264556	0.000939503451073756	0.0254928744190098
chr7	148646557	148647385	-0.63739791727173	0.000940837973021304	0.0255225265137691
chr2	62198167	62198483	-1.29880985163962	0.000942172494968852	0.0255521633749837
chr8	109143667	109144039	-0.640408292680507	0.000944841538863948	0.0256113914437113
chrX	114582830	114582923	-1.17369327713567	0.000944841538863948	0.0256113914437113
chr1	17059219	17059941	0.855763637074215	0.000946176060811496	0.0256409826746606
chr16	10174287	10174544	-0.529542818332471	0.000947510582759044	0.0256508121353077
chr18	12059512	12060591	-1.13466254953283	0.000947510582759044	0.0256508121353077
chr6	121917432	121917670	-0.828479718369332	0.000947510582759044	0.0256508121353077
chr3	170302622	170303879	0.594666809152069	0.000947510582759044	0.0256508121353077
chr1	15738596	15740621	0.772718061677844	0.000948845104706592	0.0256803553332279
chr20	30157965	30158993	-0.729738157848892	0.000954183192496784	0.0258182115489007
chr20	58330469	58335813	-0.845247205424969	0.000955517714444332	0.0258410758942194
chr1	6171655	6171933	-0.810643660125553	0.000955517714444332	0.0258410758942194
chr4	77911048	77911218	1.08103390571508	0.00095685223639188	0.02586391682495
chr21	39759013	39759293	-1.1340922855002	0.00095685223639188	0.02586391682495
chr6	16345808	16346982	-0.79790746219063	0.000958186758339428	0.025866179398246
chr20	3644151	3645526	-0.621088600674221	0.000958186758339428	0.025866179398246
chr7	142362666	142364023	-0.915928368658066	0.000958186758339428	0.025866179398246
chr11	120581223	120581679	-1.05907601941227	0.000959521280286976	0.025866179398246
chr17	51228281	51228594	-0.76962450468582	0.000959521280286976	0.025866179398246
chr16	81208318	81208676	-0.736163684240097	0.000959521280286976	0.025866179398246
chr7	13788711	13788987	-0.881794854039435	0.000960855802234524	0.025866179398246
chr6	147234983	147235943	-1.11414843073677	0.000960855802234524	0.025866179398246
chr16	82816336	82816629	-0.425812919333665	0.000960855802234524	0.025866179398246
chr6	108495505	108496126	0.728866012609788	0.000960855802234524	0.025866179398246
chr12	17164236	17164659	-0.768766970979129	0.000960855802234524	0.025866179398246
chr13	58239892	58240846	-0.711796107400809	0.000960855802234524	0.025866179398246
chr6	27210804	27211382	-0.881217801168722	0.000960855802234524	0.025866179398246
chr8	24813111	24815371	0.872424485460521	0.000960855802234524	0.025866179398246
chr8	143851111	143852503	-0.487774050787123	0.000960855802234524	0.025866179398246
chr12	130262839	130263071	-0.754447030996673	0.000960855802234524	0.025866179398246
chr17	73779886	73780319	-0.857915595044204	0.000962190324182072	0.0258955020206839
chr12	186238	186480	-0.512419399401365	0.000963524846129619	0.0259182046507937
chr7	92672726	92673176	-0.631596593576216	0.000963524846129619	0.0259182046507937
chr11	20622500	20623345	0.440694936080197	0.000966193890024715	0.0259729595057288
chr2	87623547	87623969	-0.723856935675551	0.000967528411972263	0.0259729595057288
chr17	46036198	46036562	-0.667814785539152	0.000967528411972263	0.0259729595057288
chr1	70034105	70035564	0.65944119377258	0.000967528411972263	0.0259729595057288
chr7	116314837	116315040	-0.805216816845261	0.000967528411972263	0.0259729595057288
chr18	55862757	55864307	-0.449325769598157	0.000967528411972263	0.0259729595057288
chr16	89600731	89603290	0.565184233865931	0.000967528411972263	0.0259729595057288
chr2	10487137	10487388	0.673260906253293	0.000967528411972263	0.0259729595057288
chr7	144104528	144104697	-0.857260947261568	0.000971531977814907	0.0260340980247964
chr13	27307757	27308794	-1.66998463984207	0.000971531977814907	0.0260340980247964
chr11	2436012	2438263	-0.443174811411023	0.000971531977814907	0.0260340980247964
chr2	33500863	33501023	-1.29923951421464	0.000971531977814907	0.0260340980247964
chr8	6691535	6693653	0.547720254323134	0.000971531977814907	0.0260340980247964
chr7	35300744	35301952	0.700230139236916	0.000971531977814907	0.0260340980247964
chr2	243153841	243154097	-0.807366331010871	0.000971531977814907	0.0260340980247964
chr2	174913122	174913213	0.733057869544916	0.000972866499762455	0.0260410590907233
chr16	89254624	89257046	-0.448823052724552	0.000972866499762455	0.0260410590907233
chr14	106172462	106175277	-0.484222041498372	0.000972866499762455	0.0260410590907233
chr16	83968779	83969869	-1.06040025857631	0.000972866499762455	0.0260410590907233
chr2	105912634	105913930	0.679989467076139	0.000974201021710003	0.0260410590907233
chr11	130542626	130542980	-0.871803879325729	0.000975535543657551	0.0260410590907233
chr8	42551319	42553690	-0.622163823328876	0.000975535543657551	0.0260410590907233
chr8	116343204	116343334	-1.02733713599243	0.000975535543657551	0.0260410590907233
chr6	57139302	57139417	-1.31621607898917	0.000975535543657551	0.0260410590907233
chr19	27776919	27777183	-1.533563570653	0.000975535543657551	0.0260410590907233
chr18	5047533	5048011	-0.799590876578943	0.000975535543657551	0.0260410590907233
chr5	179779045	179781723	0.697822783216543	0.000976870065605099	0.0260410590907233
chr1	218759035	218759417	-0.780736559344536	0.000976870065605099	0.0260410590907233
chr16	67751688	67751909	0.648042128881652	0.000976870065605099	0.0260410590907233
chr17	76259335	76259551	-0.501378229032174	0.000976870065605099	0.0260410590907233
chr7	216830	218172	-0.433387484485343	0.000976870065605099	0.0260410590907233
chr21	31797932	31799277	-0.666781711495198	0.000976870065605099	0.0260410590907233
chr8	128752902	128753200	-0.534141931886439	0.000976870065605099	0.0260410590907233
chr11	120997680	121000920	-0.331252861962055	0.000978204587552647	0.0260410590907233
chr1	143490976	143492441	-0.711401631939074	0.000978204587552647	0.0260410590907233
chr1	1292483	1292850	0.431460632450442	0.000978204587552647	0.0260410590907233
chr3	181412819	181414679	0.584259261664994	0.000978204587552647	0.0260410590907233
chr8	2362875	2365042	-0.664272388697252	0.000978204587552647	0.0260410590907233
chr14	84557314	84558541	-0.921389242862343	0.000978204587552647	0.0260410590907233
chr1	1946316	1946873	-0.635088424422541	0.000978204587552647	0.0260410590907233
chr2	137747698	137748833	-0.764767410846867	0.000978204587552647	0.0260410590907233
chr1	154474488	154475452	0.780813660704286	0.000980873631447743	0.0261055301255994
chr1	1953053	1954188	-0.553195225037017	0.000982208153395291	0.0261212939132178
chr2	3776007	3778325	-0.759743304335737	0.000982208153395291	0.0261212939132178
chr10	134690387	134692268	-0.742064448094949	0.000982208153395291	0.0261212939132178
chr20	61719933	61721061	-0.745981336869287	0.000983542675342839	0.0261501978500874
chr12	68112344	68112552	-0.620604919452421	0.000984877197290387	0.0261724979838709
chr2	101013871	101014322	-0.903627483135857	0.000984877197290387	0.0261724979838709
chr13	111746950	111748192	-0.575567220083656	0.000986211719237935	0.0262013672161905
chr12	132429311	132429633	-0.270657667007898	0.000987546241185483	0.0262170309641346
chr16	88184655	88185223	-0.859238740212913	0.000987546241185483	0.0262170309641346
chr5	4230097	4231556	-0.454706271169804	0.000987546241185483	0.0262170309641346
chr7	57467340	57471609	-0.540972323273425	0.00098888076313303	0.0262392638782572
chr16	2209447	2209993	0.815411489355449	0.00098888076313303	0.0262392638782572
chr4	68147719	68149064	-0.575528427640495	0.000990215285080579	0.0262680728137707
chr9	90320383	90320802	-0.891111616562918	0.000991549807028126	0.0262902633415443
chr22	44708761	44710014	-0.475889904110025	0.000991549807028126	0.0262902633415443
chr9	31937889	31938077	-1.73506616583972	0.000992884328975674	0.0262926329203039
chr9	94754955	94755203	-0.786478818990109	0.000992884328975674	0.0262926329203039
chr17	60459018	60459346	-0.629779732346759	0.000992884328975674	0.0262926329203039
chr22	49139465	49142583	-0.430047604430763	0.000992884328975674	0.0262926329203039
chr20	60119099	60120623	-0.688836903311902	0.000992884328975674	0.0262926329203039
chr1	120905344	120906416	0.689906131003816	0.000994218850923222	0.0263213706821649
chr9	80793624	80794003	-0.865565600174157	0.00099555337287077	0.0263500940355217
chr10	14510077	14510201	-0.703669633972501	0.000998222416765866	0.0263767112195357
chr22	16239063	16244199	-0.47324715857964	0.000998222416765866	0.0263767112195357
chr16	15851614	15851956	-0.437712957180031	0.000998222416765866	0.0263767112195357
chr3	11178498	11178960	-1.09774306748268	0.000998222416765866	0.0263767112195357
chr17	47573145	47575613	0.726900426071546	0.000998222416765866	0.0263767112195357
chr14	58599692	58599973	-0.835315513892835	0.000999556938713414	0.0263767112195357
chr22	30195224	30195418	-1.01362682821496	0.000999556938713414	0.0263767112195357
chr1	65468921	65469078	-0.537342140368212	0.000999556938713414	0.0263767112195357
chr19	41595908	41596310	0.550199019498113	0.000999556938713414	0.0263767112195357
chr11	33562941	33564087	-0.645677397847627	0.000999556938713414	0.0263767112195357
chr14	92789772	92790866	0.497862234062087	0.000999556938713414	0.0263767112195357
chr16	68680358	68681167	0.787157397056738	0.000999556938713414	0.0263767112195357
chr9	127265337	127266797	0.793897999040718	0.00100222598260851	0.0263856794076724
chr20	47001770	47003011	-0.608049722821728	0.00100222598260851	0.0263856794076724
chr20	47182778	47182942	-1.2885637488369	0.00100222598260851	0.0263856794076724
chr17	48678647	48680886	-0.473510548681028	0.00100222598260851	0.0263856794076724
chr9	126119121	126119975	0.752438206430855	0.00100356050455606	0.0263856794076724
chr20	23006326	23006390	-0.651814543790467	0.00100356050455606	0.0263856794076724
chr7	151095640	151097200	-0.697808024417897	0.00100356050455606	0.0263856794076724
chr6	72596092	72596813	1.12410000012458	0.00100356050455606	0.0263856794076724
chr11	87760538	87760779	-1.72535823340388	0.00100489502650361	0.0263856794076724
chr13	82249905	82250528	-0.84444117751698	0.00100489502650361	0.0263856794076724
chr2	980050	980933	-0.837981508492887	0.00100489502650361	0.0263856794076724
chr2	202317602	202317731	0.54685147077061	0.00100489502650361	0.0263856794076724
chr5	169190379	169190729	-0.897989052224265	0.00100489502650361	0.0263856794076724
chr10	122216663	122217586	0.703621731979425	0.00100489502650361	0.0263856794076724
chr8	1462109	1463771	-0.572822176300954	0.00100489502650361	0.0263856794076724
chr8	143545530	143546167	0.824756542240442	0.00100489502650361	0.0263856794076724
chr3	10435406	10436197	-0.94523990515543	0.00100489502650361	0.0263856794076724
chr10	63657093	63657376	-0.794774979850388	0.00100489502650361	0.0263856794076724
chr15	91499597	91500981	1.15888594428898	0.00100489502650361	0.0263856794076724
chr13	24105547	24105764	-0.69478722228335	0.00100489502650361	0.0263856794076724
chr7	155302242	155303485	0.940958701890953	0.0010075640703987	0.0264491831309535
chr20	1545964	1546429	-0.908980375453917	0.00100889859234625	0.0264710520327826
chr7	151422917	151425579	-0.593192432832972	0.00100889859234625	0.0264710520327826
chr6	52529858	52530208	-1.17217054468363	0.0010102331142938	0.0264994812936992
chr10	37037441	37038466	-0.573558849178012	0.00101290215818889	0.0265497045336602
